Primary Partition,Secondary Partition,Timestamp,VIN or ID,Latitude,Longitude,Altitude,Custom 1,Custom 2
USA,Florida,2025-01-08T16:48:15.015Z,a46310,28.38969,-81.1872,6200,,
USA,Florida,2025-01-08T16:48:12.855Z,000000,30.31589,-81.47755,0,,
USA,Florida,2025-01-08T16:48:13.665Z,a1901c,28.82283,-80.9142,3500,,
USA,Florida,2025-01-08T16:48:14.151Z,000000,27.03433,-80.05617,2000,,
USA,Florida,2025-01-08T16:48:14.171Z,000000,27.14092,-80.24994,1200,,
USA,Florida,2025-01-08T16:48:14.331Z,acc3d5,28.76986,-81.12589,1600,N921W,M20P
USA,Florida,2025-01-08T16:48:13.621Z,a8adbb,28.96678,-81.20578,2400,,
USA,Florida,2025-01-08T16:48:14.171Z,000000,27.15147,-80.27278,1400,,
USA,Florida,2025-01-08T16:48:14.241Z,000000,26.75692,-79.87778,4100,,
USA,Florida,2025-01-08T16:48:14.211Z,000000,26.87878,-79.96772,5100,,
USA,Florida,2025-01-08T16:48:14.231Z,000000,26.30064,-79.27567,9600,,
USA,Florida,2025-01-08T16:48:14.271Z,000000,26.78142,-79.97828,8900,,
USA,Florida,2025-01-08T16:48:14.251Z,000000,26.83597,-80.00403,4100,,
USA,Florida,2025-01-08T16:48:14.281Z,000000,26.31425,-79.48161,9100,,
USA,Florida,2025-01-08T16:48:14.231Z,000000,27.01417,-80.17106,2100,,
USA,Florida,2025-01-08T16:48:13.951Z,000000,28.73406,-81.03314,6400,N322HA,C402
USA,Florida,2025-01-08T16:48:14.111Z,a1d3f5,28.96508,-80.84406,3700,,
USA,Florida,2025-01-08T16:48:14.711Z,a69e58,28.29956,-81.41911,1000,,
USA,Florida,2025-01-08T16:48:13.971Z,a6b717,28.31997,-80.82528,2600,,
USA,Florida,2025-01-08T16:48:13.871Z,000000,28.41322,-80.89156,3000,N8376A,PA44
USA,Florida,2025-01-08T16:48:14.751Z,a894b7,27.92994,-80.55264,1100,,
USA,Florida,2025-01-08T16:48:14.781Z,a7bc8e,28.46889,-80.77883,13000,EJA598,C68A
USA,Florida,2025-01-08T16:48:14.821Z,a8116a,28.46172,-80.78078,2500,,
USA,Florida,2025-01-08T16:48:14.601Z,a10ac2,29.19392,-82.24425,0,,
USA,Florida,2025-01-08T16:48:14.791Z,a6e70c,29.00942,-82.08972,2300,,
USA,Florida,2025-01-08T16:48:15.271Z,000000,26.39956,-81.80244,3900,,
USA,Florida,2025-01-08T16:48:15.271Z,000000,28.39144,-81.30758,0,,
USA,Florida,2025-01-08T16:48:15.271Z,000000,29.68478,-82.17642,4500,,
USA,Florida,2025-01-08T16:48:14.191Z,a80931,28.91781,-80.84456,1500,,
USA,Florida,2025-01-08T16:48:12.921Z,a0d65a,28.11061,-82.316,6500,,
USA,Florida,2025-01-08T16:48:14.541Z,aaf29b,29.11331,-80.7745,3500,,
USA,Florida,2025-01-08T16:48:14.271Z,000000,26.99292,-80.20917,2400,,
USA,Florida,2025-01-08T16:48:14.321Z,000000,26.88956,-80.18936,2200,,
USA,Florida,2025-01-08T16:48:14.421Z,000000,26.17606,-79.80894,14900,,
USA,Florida,2025-01-08T16:48:14.101Z,000000,28.65314,-80.84244,7500,N8881N,C182
USA,Florida,2025-01-08T16:48:14.251Z,a502c7,29.0375,-81.03675,800,,
USA,Florida,2025-01-08T16:48:14.891Z,a64034,29.63194,-81.20483,500,,
USA,Florida,2025-01-08T16:48:14.461Z,aa2061,28.08181,-81.35411,800,,
USA,Florida,2025-01-08T16:48:13.751Z,a7fed0,28.09206,-81.49919,7000,NKS3643,A320
USA,Florida,2025-01-08T16:48:14.341Z,a8dcba,28.47803,-80.79422,800,,
USA,Florida,2025-01-08T16:48:14.121Z,a7fcd2,28.17561,-82.05494,5400,,
USA,Florida,2025-01-08T16:48:14.481Z,000000,28.42114,-79.78072,13000,,
USA,Florida,2025-01-08T16:48:14.531Z,000000,26.59661,-80.31644,3700,,
USA,Florida,2025-01-08T16:48:14.531Z,000000,26.48458,-80.25253,4600,,
USA,Florida,2025-01-08T16:48:14.521Z,000000,26.46069,-80.21197,4700,,
USA,Florida,2025-01-08T16:48:14.521Z,000000,26.26261,-80.10356,10100,,
USA,Florida,2025-01-08T16:48:14.571Z,000000,26.30458,-80.24942,4800,,
USA,Florida,2025-01-08T16:48:14.561Z,000000,25.70089,-79.93822,10600,,
USA,Florida,2025-01-08T16:48:14.551Z,000000,26.24531,-80.17533,6200,,
USA,Florida,2025-01-08T16:48:14.611Z,000000,26.16603,-80.27842,5700,,
USA,Florida,2025-01-08T16:48:14.581Z,000000,27.00336,-80.58339,3100,,
USA,Florida,2025-01-08T16:48:14.641Z,000000,26.4895,-80.44572,5100,,
USA,Florida,2025-01-08T16:48:15.011Z,a097f4,29.13214,-82.12647,21200,,
USA,Florida,2025-01-08T16:48:14.971Z,a5e509,27.97975,-80.57481,3200,,
USA,Florida,2025-01-08T16:48:15.001Z,0c6060,27.83036,-81.03219,9100,BWA482,B38M
USA,Florida,2025-01-08T16:48:15.061Z,a02c94,27.77186,-80.37458,20400,,
USA,Florida,2025-01-08T16:48:15.091Z,a4a977,28.42872,-81.04611,20500,,
USA,Florida,2025-01-08T16:48:15.051Z,a8e428,28.90442,-81.44644,3300,,
USA,Florida,2025-01-08T16:48:15.101Z,a3ef15,28.04253,-82.02372,1800,,
USA,Florida,2025-01-08T16:48:14.601Z,000000,26.93397,-80.57392,2500,,
USA,Florida,2025-01-08T16:48:14.701Z,000000,26.10067,-80.45389,6100,,
USA,Florida,2025-01-08T16:48:14.701Z,000000,25.60233,-80.30203,12400,,
USA,Florida,2025-01-08T16:48:14.651Z,000000,26.92136,-80.61,4100,,
USA,Florida,2025-01-08T16:48:14.711Z,000000,26.26931,-80.51222,17700,,
USA,Florida,2025-01-08T16:48:14.691Z,000000,26.11892,-80.43633,7100,,
USA,Florida,2025-01-08T16:48:14.781Z,000000,26.23481,-80.63022,5600,,
USA,Florida,2025-01-08T16:48:14.531Z,a0e5da,27.45178,-80.78425,2600,,
USA,Florida,2025-01-08T16:48:14.711Z,000000,26.69433,-80.61381,1500,,
USA,Florida,2025-01-08T16:48:15.151Z,a52a26,28.18197,-80.639,3600,,
USA,Florida,2025-01-08T16:48:14.711Z,000000,26.82808,-80.65242,2200,,
USA,Florida,2025-01-08T16:48:14.741Z,000000,26.68122,-80.64825,3000,,
USA,Florida,2025-01-08T16:48:14.811Z,000000,26.33244,-80.70869,4600,,
USA,Florida,2025-01-08T16:48:15.181Z,a2ef8e,28.10842,-81.79864,3000,,
USA,Florida,2025-01-08T16:48:15.181Z,a6874f,28.11,-80.76092,3000,N52HL,PAY2
USA,Florida,2025-01-08T16:48:15.141Z,a74eb6,28.89053,-81.56658,1800,,
USA,Florida,2025-01-08T16:48:15.605Z,a84905,27.45189,-81.386,1500,,
USA,Florida,2025-01-08T16:48:10.621Z,000000,27.55697,-77.92936,0,,
USA,Florida,2025-01-08T16:48:15.454Z,a66c51,27.98925,-82.01217,0,,
USA,Florida,2025-01-08T16:48:15.251Z,a0ecce,27.60006,-80.61164,1400,,
USA,Florida,2025-01-08T16:48:15.241Z,a72bf9,27.38261,-80.84594,3900,,
USA,Florida,2025-01-08T16:48:15.251Z,aca4cb,27.61031,-80.46917,2800,,
USA,Florida,2025-01-08T16:48:15.211Z,a2ebd7,28.12525,-81.72517,900,,
USA,Florida,2025-01-08T16:48:15.661Z,000000,29.10231,-82.34917,0,,
USA,Florida,2025-01-08T16:48:14.435Z,000000,28.65276,-80.84243,7500,,
USA,Florida,2025-01-08T16:48:13.335Z,000000,30.20878,-81.42955,5900,,
USA,Florida,2025-01-08T16:48:15.175Z,ab6c94,28.24897,-81.37128,3000,,
USA,Florida,2025-01-08T16:48:15.145Z,a74eb6,28.89055,-81.56662,1800,,
USA,Florida,2025-01-08T16:48:15.195Z,a373b7,28.30841,-80.79098,14700,,
USA,Florida,2025-01-08T16:48:15.645Z,000000,28.78232,-81.21927,200,,
USA,Florida,2025-01-08T16:48:15.645Z,000000,27.53966,-82.73363,24600,,
USA,Florida,2025-01-08T16:48:15.645Z,a8fc6d,29.68503,-82.17647,4400,,
USA,Florida,2025-01-08T16:48:15.645Z,000000,27.76518,-82.0128,2700,,
USA,Florida,2025-01-08T16:48:10.505Z,000000,28.41554,-80.89261,3000,,
USA,Florida,2025-01-08T16:48:14.605Z,000000,28.73464,-81.03359,6400,N322HA,C402
USA,Florida,2025-01-08T16:48:13.455Z,000000,30.30945,-81.77556,1400,,
USA,Florida,2025-01-08T16:48:13.415Z,000000,30.3107,-81.77233,4400,,
USA,Florida,2025-01-08T16:48:13.495Z,000000,30.18439,-81.45593,2000,,
USA,Florida,2025-01-08T16:48:15.335Z,a12f9b,28.79459,-81.24068,900,,
USA,Florida,2025-01-08T16:48:15.385Z,a6c691,28.87148,-81.42484,2100,,
USA,Florida,2025-01-08T16:48:14.751Z,000000,26.80389,-80.68958,1900,,
USA,Florida,2025-01-08T16:48:14.841Z,000000,26.40653,-80.75214,17800,,
USA,Florida,2025-01-08T16:48:14.851Z,000000,26.116,-80.76239,7100,,
USA,Florida,2025-01-08T16:48:15.341Z,a0a02f,28.17853,-80.5865,2600,N13986,
USA,Florida,2025-01-08T16:48:14.821Z,000000,26.64114,-80.74744,5300,,
USA,Florida,2025-01-08T16:48:15.321Z,a2983e,28.10503,-81.89406,6500,PO5731,
USA,Florida,2025-01-08T16:48:15.401Z,a50adf,28.41539,-80.976,1500,,
USA,Florida,2025-01-08T16:48:15.391Z,a6c691,28.87147,-81.42475,2100,N53588,
USA,Florida,2025-01-08T16:48:15.871Z,a5d7b0,29.00042,-82.22358,1900,,
USA,Florida,2025-01-08T16:48:14.891Z,000000,27.29631,-80.82722,2400,,
USA,Florida,2025-01-08T16:48:14.941Z,000000,26.20639,-80.93717,5600,,
USA,Florida,2025-01-08T16:48:15.011Z,000000,26.38367,-81.03311,8500,,
USA,Florida,2025-01-08T16:48:14.501Z,a38044,28.39747,-80.59078,500,,
USA,Florida,2025-01-08T16:48:15.031Z,000000,26.10036,-81.13061,9300,,
USA,Florida,2025-01-08T16:48:14.531Z,a837d7,28.57892,-82.63456,24200,,
USA,Florida,2025-01-08T16:48:15.201Z,a790ca,28.46314,-82.12767,6000,,
USA,Florida,2025-01-08T16:48:15.461Z,ab4519,28.86328,-82.12106,16500,,
USA,Florida,2025-01-08T16:48:15.431Z,a71e53,29.47783,-81.23886,1000,,
USA,Florida,2025-01-08T16:48:15.531Z,a3f41e,27.27617,-80.62011,3000,,
USA,Florida,2025-01-08T16:48:15.571Z,a65681,28.40264,-82.19778,3500,,
USA,Florida,2025-01-08T16:48:15.441Z,a12133,28.50533,-81.49786,2200,,
USA,Florida,2025-01-08T16:48:15.501Z,ac5ba1,27.69369,-80.49383,5100,WCP315,P28A
USA,Florida,2025-01-08T16:48:15.551Z,a2abca,28.03056,-81.24475,2300,,
USA,Florida,2025-01-08T16:48:15.001Z,ad222c,28.06658,-82.33797,1100,,
USA,Florida,2025-01-08T16:48:15.551Z,a0d655,27.59044,-81.63047,17000,,
USA,Florida,2025-01-08T16:48:15.581Z,ab9345,29.57517,-81.22842,10900,JRE845,C56X
USA,Florida,2025-01-08T16:48:15.501Z,ac5ba1,27.69369,-80.49383,5100,WCP315,P28A
USA,Florida,2025-01-08T16:48:15.011Z,000000,26.70486,-80.98117,0,,
USA,Florida,2025-01-08T16:48:14.871Z,ab8560,27.94325,-80.33275,11900,,
USA,Florida,2025-01-08T16:48:14.571Z,000000,28.25217,-80.61644,400,,
USA,Florida,2025-01-08T16:48:13.851Z,000000,29.22106,-83.51067,21000,,
USA,Florida,2025-01-08T16:48:15.191Z,a17a5a,28.12689,-80.61417,1000,,
USA,Florida,2025-01-08T16:48:15.551Z,a9eecc,27.33381,-80.88197,2600,,
USA,Florida,2025-01-08T16:48:15.111Z,000000,26.04294,-81.33253,18900,,
USA,Florida,2025-01-08T16:48:15.561Z,a27a37,27.45492,-80.63508,4500,,
USA,Florida,2025-01-08T16:48:15.001Z,ab1547,29.15522,-82.24183,1100,,
USA,Florida,2025-01-08T16:48:15.601Z,a1b2b5,28.93483,-82.10875,1700,,
USA,Florida,2025-01-08T16:48:15.601Z,a78d13,28.52653,-81.59147,3500,,
USA,Florida,2025-01-08T16:48:15.681Z,a99c76,28.86264,-80.85539,4100,,
USA,Florida,2025-01-08T16:48:14.325Z,ab9f61,30.1399,-81.37165,25000,,
USA,Florida,2025-01-08T16:48:14.865Z,000000,28.00239,-80.13485,7100,,
USA,Florida,2025-01-08T16:48:13.735Z,000000,30.16393,-81.53097,900,,
USA,Florida,2025-01-08T16:48:15.375Z,a75617,28.76727,-81.87747,7500,,
USA,Florida,2025-01-08T16:48:15.095Z,a4a977,28.42878,-81.04609,20500,,
USA,Florida,2025-01-08T16:48:15.405Z,a50adf,28.41537,-80.97596,1500,,
USA,Florida,2025-01-08T16:48:15.455Z,ab4519,28.86333,-82.121,16500,,
USA,Florida,2025-01-08T16:48:15.485Z,a70a8c,28.6168,-81.81205,3000,,
USA,Florida,2025-01-08T16:48:14.095Z,a12143,29.17311,-81.06364,400,N172GT,
USA,Florida,2025-01-08T16:48:15.085Z,000000,27.7714,-80.3749,20400,,
USA,Florida,2025-01-08T16:48:15.085Z,000000,27.49577,-80.2576,15400,,
USA,Florida,2025-01-08T16:48:14.735Z,a8adbb,28.96665,-81.2061,2400,,
USA,Florida,2025-01-08T16:48:15.005Z,000000,28.39756,-80.59095,500,,
USA,Florida,2025-01-08T16:48:13.795Z,000000,30.17076,-81.56546,5400,,
USA,Florida,2025-01-08T16:48:15.595Z,a9db01,28.5541,-81.34918,1000,,
USA,Florida,2025-01-08T16:48:15.655Z,a963f7,28.59779,-81.38363,6700,,
USA,Florida,2025-01-08T16:48:15.635Z,a15d6c,29.12264,-82.1943,1500,,
USA,Florida,2025-01-08T16:48:15.625Z,a12143,29.17285,-81.06423,400,N172GT,
USA,Florida,2025-01-08T16:48:16.171Z,ab113e,29.46544,-81.19242,100,,
USA,Florida,2025-01-08T16:48:15.231Z,000000,26.15286,-81.58508,17900,,
USA,Florida,2025-01-08T16:48:15.201Z,000000,27.07922,-81.04653,0,,
USA,Florida,2025-01-08T16:48:15.221Z,000000,26.74081,-81.23817,5600,,
USA,Florida,2025-01-08T16:48:14.201Z,a3a4ae,27.52019,-80.59464,5100,,
USA,Florida,2025-01-08T16:48:14.051Z,000000,29.38119,-83.20269,24000,,
USA,Florida,2025-01-08T16:48:15.381Z,a639e2,27.92989,-80.59139,1200,,
USA,Florida,2025-01-08T16:48:14.971Z,a7e47d,27.81647,-80.63553,7200,N6076U,PA46
USA,Florida,2025-01-08T16:48:15.351Z,000000,26.4605,-81.65742,8500,,
USA,Florida,2025-01-08T16:48:15.731Z,abceda,27.18203,-80.39511,2500,,
USA,Florida,2025-01-08T16:48:15.831Z,a7260e,27.88544,-82.06469,1200,,
USA,Florida,2025-01-08T16:48:16.204Z,000000,29.17364,-81.06117,0,,
USA,Florida,2025-01-08T16:48:15.791Z,a48a8f,28.50314,-81.26186,3000,DAL831,A321
USA,Florida,2025-01-08T16:48:15.771Z,a7bc8e,28.47033,-80.77942,13000,EJA598,C68A
USA,Florida,2025-01-08T16:48:14.601Z,abc3eb,29.25597,-81.09222,5500,SFY436,P28A
USA,Florida,2025-01-08T16:48:15.311Z,a6069d,28.50219,-80.79653,500,LFA462,SR20
USA,Florida,2025-01-08T16:48:15.171Z,a2376e,28.70319,-81.45381,2500,N242AA,P28A
USA,Florida,2025-01-08T16:48:15.191Z,000000,29.04344,-81.27092,1000,,
USA,Florida,2025-01-08T16:48:15.231Z,a5d421,29.06167,-81.26844,300,,
USA,Florida,2025-01-08T16:48:15.391Z,000000,27.08811,-81.20806,2500,,
USA,Florida,2025-01-08T16:48:15.381Z,000000,26.35864,-81.83086,7400,,
USA,Florida,2025-01-08T16:48:15.421Z,000000,26.88081,-81.42978,6500,,
USA,Florida,2025-01-08T16:48:15.001Z,a04c56,28.55006,-81.45433,1400,N1180U,
USA,Florida,2025-01-08T16:48:15.901Z,a94d27,28.81256,-81.69861,3000,,
USA,Florida,2025-01-08T16:48:15.951Z,a1419e,27.76539,-82.01519,2500,,
USA,Florida,2025-01-08T16:48:14.911Z,a093fc,27.33589,-80.83378,1800,,
USA,Florida,2025-01-08T16:48:15.941Z,a3c825,27.49747,-81.37506,1800,,
USA,Florida,2025-01-08T16:48:15.991Z,a8f262,29.40789,-81.31164,4300,,
USA,Florida,2025-01-08T16:48:16.011Z,ac4d36,29.29478,-81.32994,3000,,
USA,Florida,2025-01-08T16:48:15.961Z,a305a0,29.15811,-81.03392,900,,
USA,Florida,2025-01-08T16:48:16.051Z,ac9c57,29.05369,-82.10811,1900,,
USA,Florida,2025-01-08T16:48:15.015Z,000000,28.24494,-80.52002,19300,,
USA,Florida,2025-01-08T16:48:15.115Z,000000,28.17854,-80.58667,2700,,
USA,Florida,2025-01-08T16:48:15.165Z,000000,27.69308,-80.49371,5100,,
USA,Florida,2025-01-08T16:48:13.835Z,000000,30.15183,-81.54444,3600,,
USA,Florida,2025-01-08T16:48:15.165Z,000000,28.12754,-80.61354,1000,,
USA,Florida,2025-01-08T16:48:15.065Z,abeb31,28.54759,-81.42428,9400,,
USA,Florida,2025-01-08T16:48:13.835Z,000000,29.22147,-83.51042,21000,,
USA,Florida,2025-01-08T16:48:14.655Z,ad96e2,28.6116,-81.97165,3700,,
USA,Florida,2025-01-08T16:48:15.695Z,a6e70c,29.00936,-82.08919,2400,,
USA,Florida,2025-01-08T16:48:15.595Z,add65a,28.93794,-81.94158,4700,,
USA,Florida,2025-01-08T16:48:15.705Z,a6f6d4,28.88238,-81.54531,1500,,
USA,Florida,2025-01-08T16:48:15.165Z,000000,27.97984,-80.57471,3200,,
USA,Florida,2025-01-08T16:48:15.165Z,000000,28.18163,-80.63925,3600,,
USA,Florida,2025-01-08T16:48:15.175Z,000000,27.91241,-80.57444,4000,,
USA,Florida,2025-01-08T16:48:15.185Z,000000,27.92953,-80.59242,1200,,
USA,Florida,2025-01-08T16:48:15.185Z,000000,28.12558,-80.6444,4000,,
USA,Florida,2025-01-08T16:48:15.245Z,000000,27.55465,-80.59392,4000,,
USA,Florida,2025-01-08T16:48:15.245Z,000000,27.52052,-80.59535,5100,,
USA,Florida,2025-01-08T16:48:15.305Z,000000,27.66674,-80.71222,3000,,
USA,Florida,2025-01-08T16:48:14.035Z,000000,29.38045,-83.20209,24000,,
USA,Florida,2025-01-08T16:48:15.225Z,000000,28.00628,-80.64994,5000,,
USA,Florida,2025-01-08T16:48:15.245Z,000000,28.11536,-80.70225,3600,,
USA,Florida,2025-01-08T16:48:15.235Z,000000,28.13075,-80.6985,2300,,
USA,Florida,2025-01-08T16:48:15.275Z,000000,27.46293,-80.63958,5600,,
USA,Florida,2025-01-08T16:48:15.275Z,000000,27.79309,-80.68464,2500,,
USA,Florida,2025-01-08T16:48:15.045Z,a27072,28.69589,-81.46399,9600,,
USA,Florida,2025-01-08T16:48:15.195Z,000000,29.04346,-81.27096,1000,,
USA,Florida,2025-01-08T16:48:15.175Z,000000,28.3457,-80.6975,400,,
USA,Florida,2025-01-08T16:48:14.345Z,a8dcba,28.47801,-80.79425,800,,
USA,Florida,2025-01-08T16:48:11.205Z,000000,28.13444,-80.88869,2500,,
USA,Florida,2025-01-08T16:48:15.275Z,000000,27.45482,-80.6345,4500,,
USA,Florida,2025-01-08T16:48:15.305Z,000000,28.10995,-80.76124,3000,,
USA,Florida,2025-01-08T16:48:15.285Z,000000,28.51673,-80.79757,600,,
USA,Florida,2025-01-08T16:48:15.285Z,000000,28.50223,-80.79615,500,,
USA,Florida,2025-01-08T16:48:15.325Z,000000,27.5507,-80.73573,4100,,
USA,Florida,2025-01-08T16:48:15.905Z,a94d27,28.81257,-81.69863,3000,,
USA,Florida,2025-01-08T16:48:15.005Z,a04c56,28.55002,-81.4543,1400,,
USA,Florida,2025-01-08T16:48:15.825Z,a5d7b0,29.00272,-82.22344,1900,,
USA,Florida,2025-01-08T16:48:11.315Z,000000,27.9878,-80.82402,0,,
USA,Florida,2025-01-08T16:48:14.145Z,000000,30.24728,-81.75633,6000,,
USA,Florida,2025-01-08T16:48:14.225Z,000000,30.26302,-81.78386,600,,
USA,Florida,2025-01-08T16:48:15.305Z,a863f6,29.00954,-81.3783,21000,,
USA,Florida,2025-01-08T16:48:15.215Z,abff3b,29.92896,-81.35172,1700,,
USA,Florida,2025-01-08T16:48:15.985Z,a8f262,29.40789,-81.31163,4300,,
USA,Florida,2025-01-08T16:48:16.055Z,ae52bb,29.90193,-81.29506,600,,
USA,Florida,2025-01-08T16:48:16.085Z,a8fc2e,28.32709,-81.42409,4200,,
USA,Florida,2025-01-08T16:48:16.105Z,abe90b,28.29863,-81.4564,1200,,
USA,Florida,2025-01-08T16:48:15.521Z,000000,26.96578,-81.51411,9400,,
USA,Florida,2025-01-08T16:48:15.591Z,000000,26.91317,-81.73219,11200,,
USA,Florida,2025-01-08T16:48:15.601Z,add65a,28.93792,-81.94156,4700,,
USA,Florida,2025-01-08T16:48:15.631Z,000000,26.75153,-82.10331,4700,,
USA,Florida,2025-01-08T16:48:15.691Z,000000,26.78353,-82.27358,11000,,
USA,Florida,2025-01-08T16:48:16.041Z,a087d3,27.99731,-82.11725,3800,,
USA,Florida,2025-01-08T16:48:16.081Z,acd66f,28.13428,-82.02167,6900,,
USA,Florida,2025-01-08T16:48:16.051Z,aab974,27.83089,-81.73025,20500,,
USA,Florida,2025-01-08T16:48:16.071Z,a00df5,28.36419,-81.46981,1900,,
USA,Florida,2025-01-08T16:48:15.481Z,a54b11,28.63472,-80.85997,3500,ERU440,C172
USA,Florida,2025-01-08T16:48:16.081Z,a8fc2e,28.32708,-81.42408,4100,UAL1344,B739
USA,Florida,2025-01-08T16:48:16.121Z,a5a09d,28.05214,-81.67336,1000,,
USA,Florida,2025-01-08T16:48:16.141Z,a368b2,28.98847,-81.14719,1100,,
USA,Florida,2025-01-08T16:48:16.101Z,a5448b,27.66508,-81.80258,4500,,
USA,Florida,2025-01-08T16:48:16.621Z,a2cd3c,28.80083,-82.50106,2300,,
USA,Florida,2025-01-08T16:48:11.121Z,000000,27.12975,-81.51625,11100,,
USA,Florida,2025-01-08T16:48:14.671Z,0d0e9f,28.02122,-81.14478,6700,LET6227,CL60
USA,Florida,2025-01-08T16:48:15.711Z,000000,27.27256,-81.36089,3200,,
USA,Florida,2025-01-08T16:48:15.781Z,adb182,28.13094,-80.69831,2200,,
USA,Florida,2025-01-08T16:48:15.601Z,a6ca4b,28.76025,-82.05736,6500,,
USA,Florida,2025-01-08T16:48:15.741Z,000000,27.12064,-81.778,21000,,
USA,Florida,2025-01-08T16:48:15.811Z,000000,27.06808,-82.19906,21000,,
USA,Florida,2025-01-08T16:48:15.141Z,ad5017,27.55056,-81.60508,18000,,
USA,Florida,2025-01-08T16:48:16.191Z,a29509,28.72892,-82.56533,4400,,
USA,Florida,2025-01-08T16:48:16.201Z,aa6f39,29.65583,-81.66078,3500,,
USA,Florida,2025-01-08T16:48:16.181Z,a7081a,29.20717,-81.93544,17900,DAL664,B752
USA,Florida,2025-01-08T16:48:16.201Z,a7d24b,27.93044,-82.16197,2700,,
USA,Florida,2025-01-08T16:48:16.251Z,a30bb3,28.08403,-81.51411,2600,,
USA,Florida,2025-01-08T16:48:16.001Z,a07093,28.73325,-81.67506,900,,
USA,Florida,2025-01-08T16:48:16.281Z,a225d1,29.10492,-80.95067,2200,,
USA,Florida,2025-01-08T16:48:16.311Z,a6d91c,28.64075,-81.01172,2500,,
USA,Florida,2025-01-08T16:48:16.331Z,a741dd,28.27442,-82.02217,3600,,
USA,Florida,2025-01-08T16:48:14.175Z,000000,30.14247,-81.639,4400,,
USA,Florida,2025-01-08T16:48:15.695Z,a2e6cf,28.34794,-81.83866,3600,,
USA,Florida,2025-01-08T16:48:15.555Z,a07f4d,29.07537,-81.34907,1500,,
USA,Florida,2025-01-08T16:48:15.535Z,a24d41,28.67948,-81.97297,2500,,
USA,Florida,2025-01-08T16:48:14.425Z,000000,30.25748,-81.79555,1100,,
USA,Florida,2025-01-08T16:48:15.625Z,ad00b6,28.92174,-81.67179,4500,,
USA,Florida,2025-01-08T16:48:16.175Z,a21e5c,29.09573,-81.35125,3000,N23566,C172
USA,Florida,2025-01-08T16:48:16.005Z,a07093,28.73322,-81.67507,900,,
USA,Florida,2025-01-08T16:48:16.175Z,a12119,29.42314,-81.16352,1300,,
USA,Florida,2025-01-08T16:48:16.255Z,a69e58,28.29903,-81.41864,1100,,
USA,Florida,2025-01-08T16:48:16.695Z,000000,28.41051,-81.33102,0,,
USA,Florida,2025-01-08T16:48:16.695Z,000000,29.17363,-81.06118,0,,
USA,Florida,2025-01-08T16:48:16.695Z,000000,29.10313,-82.34884,0,,
USA,Florida,2025-01-08T16:48:15.595Z,a6ca4b,28.76029,-82.05735,6500,,
USA,Florida,2025-01-08T16:48:15.635Z,000000,28.02191,-81.14581,6700,,
USA,Florida,2025-01-08T16:48:15.655Z,000000,27.12281,-81.51386,11100,,
USA,Florida,2025-01-08T16:48:11.375Z,000000,27.11494,-81.77761,21000,,
USA,Florida,2025-01-08T16:48:15.785Z,000000,27.94198,-80.33346,12000,,
USA,Florida,2025-01-08T16:48:16.305Z,a6d91c,28.64075,-81.01168,2500,,
USA,Florida,2025-01-08T16:48:16.345Z,a9e22e,29.8059,-81.23847,19000,JRE736,C25B
USA,Florida,2025-01-08T16:48:16.375Z,ac3ca5,29.57443,-82.17466,2600,,
USA,Florida,2025-01-08T16:48:16.261Z,a58a17,28.84672,-81.93411,0,,
USA,Florida,2025-01-08T16:48:15.841Z,000000,27.06719,-82.37786,4500,,
USA,Florida,2025-01-08T16:48:15.821Z,000000,27.17222,-81.93683,3500,,
USA,Florida,2025-01-08T16:48:16.361Z,a91057,29.28744,-81.21575,2300,,
USA,Florida,2025-01-08T16:48:16.361Z,aca7c6,28.48158,-82.49356,4600,,
USA,Florida,2025-01-08T16:48:16.321Z,0ac95a,28.37403,-81.28183,1000,AVA028,A320
USA,Florida,2025-01-08T16:48:16.421Z,a7f5be,28.26172,-81.69208,2500,,
USA,Florida,2025-01-08T16:48:16.391Z,a40144,27.71103,-80.67511,3700,,
USA,Florida,2025-01-08T16:48:16.371Z,a992c9,28.90983,-80.88069,2200,,
USA,Florida,2025-01-08T16:48:16.805Z,a8ea50,28.13614,-81.76586,700,,
USA,Florida,2025-01-08T16:48:16.805Z,ad2ad5,27.94264,-81.77356,300,,
USA,Florida,2025-01-08T16:48:16.441Z,ac24e2,27.96975,-82.06,4500,,
USA,Florida,2025-01-08T16:48:15.611Z,000000,26.93328,-81.74917,0,,
USA,Florida,2025-01-08T16:48:16.401Z,a23000,28.93592,-81.65142,700,,
USA,Florida,2025-01-08T16:48:15.591Z,000000,26.82397,-81.86689,0,,
USA,Florida,2025-01-08T16:48:16.001Z,000000,27.44889,-81.61842,3500,,
USA,Florida,2025-01-08T16:48:16.001Z,000000,27.47625,-81.35742,1400,,
USA,Florida,2025-01-08T16:48:16.461Z,a06de6,28.23897,-81.48411,2700,,
USA,Florida,2025-01-08T16:48:14.681Z,000000,29.46414,-82.09092,24800,SWA267,B737
USA,Florida,2025-01-08T16:48:16.031Z,000000,27.49178,-81.36269,1600,,
USA,Florida,2025-01-08T16:48:16.061Z,000000,27.47558,-82.84283,13900,,
USA,Florida,2025-01-08T16:48:16.511Z,ad1c78,29.46047,-81.17422,600,,
USA,Florida,2025-01-08T16:48:16.041Z,abc867,27.66667,-80.71064,3000,,
USA,Florida,2025-01-08T16:48:16.401Z,a0a303,28.43689,-81.08553,2400,,
